YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT12,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
2015,4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,-99.0,,,-99.0,,,,,,,,,,,,,,,
2015,5,1,,,78.0,10166.0,10125.0,111.0,30.0,,,0.0,,63.0,38.0,86.0,0.0,0.0,60.26,73.04,50.0,,,320.0,330.0,,,,,76.0,103.0,,,-9999.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,5,3,,,56.0,159.0,119.0,100.0,35.0,,,0.0,,59.0,33.0,80.0,0.0,0.0,,69.98,48.02,,,320.0,320.0,,,,,76.0,107.0,,,999.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,5,6,,,61.0,152.0,112.0,100.0,27.0,,,0.0,,63.0,48.0,83.0,0.0,0.0,,64.04,46.94,,,270.0,280.0,,,,,94.0,130.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
2015,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,,
2015,5,9,,,56.0,10193.0,10152.0,89.0,38.0,,,13.0,,67.0,38.0,90.0,0.0,0.0,53.42,62.959999999999994,46.94,,,310.0,310.0,,,,,89.0,121.0,,,1.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,5,11,,,61.0,179.0,139.0,100.0,33.0,,,0.0,,60.0,32.0,90.0,0.0,0.0,,71.96,44.96,,,310.0,320.0,,,,,89.0,107.0,,,999.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,5,14,,,61.0,173.0,135.0,122.0,23.0,,,0.0,,46.0,19.0,80.0,0.0,0.0,,84.02,48.92,,,340.0,340.0,,,,,58.0,76.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
2015,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,,
2015,5,17,,,83.0,10159.0,10119.0,100.0,31.0,,,99.0,,79.0,56.0,96.0,0.0,0.0,57.02,60.980000000000004,50.0,,,310.0,300.0,,,,,72.0,89.0,,,1.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,5,19,,,94.0,125.0,85.0,100.0,37.0,,,30.0,,88.0,72.0,97.0,0.0,0.0,,57.92,48.92,,,190.0,180.0,,,,,67.0,98.0,,,1.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,5,22,,,83.0,112.0,68.0,111.0,31.0,,,0.0,,69.0,38.0,97.0,0.0,0.0,,71.06,46.94,,,310.0,310.0,,,,,76.0,94.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
2015,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,,
2015,5,25,,,94.0,10166.0,10129.0,111.0,14.0,,,0.0,,77.0,64.0,87.0,0.0,0.0,56.84,59.0,53.96,,,310.0,310.0,,,,,40.0,54.0,,,1.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,5,27,,,83.0,173.0,135.0,117.0,25.0,,,0.0,,64.0,41.0,80.0,0.0,0.0,,71.06,53.06,,,310.0,280.0,,,,,45.0,58.0,,,999.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,
2015,5,30,,,117.0,186.0,146.0,128.0,16.0,,,3.0,,81.0,65.0,100.0,0.0,0.0,,64.04,53.06,,,320.0,320.0,,,,,58.0,72.0,,,1.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,6,1,,,122.0,10139.0,10102.0,133.0,29.0,,,76.0,,85.0,62.0,93.0,0.0,0.0,64.22,64.94,55.04,,,200.0,200.0,,,,,89.0,112.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
2015,6,3,,,122.0,183.0,142.0,128.0,25.0,,,23.0,,87.0,75.0,97.0,0.0,0.0,,62.059999999999995,53.96,,,160.0,190.0,,,,,63.0,76.0,,,1.0,,999.0,,,,,,,,,,,,,,,,,,,,
2015,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,
2015,6,6,,,100.0,183.0,146.0,133.0,36.0,,,0.0,,63.0,45.0,83.0,0.0,0.0,,75.02,53.06,,,310.0,320.0,,,,,89.0,112.0,,,9999.0,,9999.0,,,,,,,,,,,,,,,,,,,,
2015,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,,,,
2015,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,,,,,,,,,
2015,6,9,,,117.0,10146.0,10108.0,167.0,33.0,,,0.0,,50.0,29.0,70.0,0.0,0.0,73.04,87.98,60.980000000000004,,,320.0,310.0,,,,,76.0,107.0,,,-9999.0,,-9999.0,,,,,,,,,,,,,,,,,,,,
2015,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,,
2015,6,11,,,128.0,146.0,108.0,172.0,32.0,,,0.0,,50.0,30.0,68.0,0.0,0.0,,91.03999999999999,62.059999999999995,,,310.0,320.0,,,,,76.0,98.0,,,999.0,,999.0,,,,,,,,,,,,,,,,,,,,
2015,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,,,,,,,,,
2015,6,14,,,72.0,125.0,88.0,144.0,34.0,,,0.0,,38.0,22.0,56.0,0.0,0.0,,89.96000000000001,59.0,,,310.0,310.0,,,,,94.0,125.0,,,9999.0,,9999.0,,,,,,,,,,,,,,,,,,,,
2015,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,,,,
2015,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,,,,,,,,,
2015,6,17,,,94.0,10200.0,10163.0,133.0,33.0,,,0.0,,61.0,39.0,83.0,0.0,0.0,64.04,80.06,51.98,,,310.0,320.0,,,,,89.0,107.0,,,-9999.0,,-9999.0,,,,,,,,,,,,,,,,,,,,
2015,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,,
2015,6,19,,,67.0,217.0,179.0,111.0,39.0,,,0.0,,53.0,33.0,77.0,0.0,0.0,,73.94,51.98,,,310.0,290.0,,,,,89.0,103.0,,,999.0,,999.0,,,,,,,,,,,,,,,,,,,,
2015,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,,,,,,,,,
2015,6,22,,,89.0,132.0,91.0,139.0,38.0,,,0.0,,53.0,25.0,86.0,0.0,0.0,,87.08000000000001,51.08,,,310.0,310.0,,,,,76.0,94.0,,,9999.0,,9999.0,,,,,,,,,,,,,,,,,,,,
2015,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,,,,
2015,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,,,,,,,,,
2015,6,25,,,89.0,10186.0,10149.0,128.0,32.0,,,0.0,,58.0,33.0,80.0,0.0,0.0,66.02,78.08,53.96,,,320.0,270.0,,,,,54.0,89.0,,,-9999.0,,-9999.0,,,,,,,,,,,,,,,,,,,,
2015,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,,
2015,6,27,,,78.0,173.0,132.0,128.0,28.0,,,0.0,,52.0,27.0,77.0,0.0,0.0,,80.96,51.98,,,280.0,310.0,,,,,63.0,85.0,,,999.0,,999.0,,,,,,,,,,,,,,,,,,,,
2015,6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,,,,,,,,,
2015,6,30,,,100.0,200.0,163.0,144.0,34.0,,,0.0,,56.0,41.0,75.0,0.0,0.0,,77.0,57.92,,,300.0,320.0,,,,,67.0,94.0,,,9999.0,,9999.0,,,,,,,,,,,,,,,,,,,,
2015,6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,,,,
2015,7,1,,,133.0,10139.0,10102.0,183.0,37.0,,,0.0,,49.0,24.0,75.0,0.0,0.0,76.64,95.0,62.059999999999995,,,310.0,320.0,,,,,76.0,103.0,,,-9999.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,7,3,,,144.0,135.0,98.0,189.0,33.0,,,0.0,,46.0,24.0,71.0,0.0,0.0,,96.98,66.92,,,310.0,310.0,,,,,81.0,103.0,,,999.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,7,6,,,128.0,95.0,58.0,178.0,22.0,,,0.0,,49.0,24.0,80.0,0.0,0.0,,95.0,60.08,,,280.0,20.0,,,,,54.0,76.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
2015,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,,
2015,7,9,,,139.0,10149.0,10112.0,178.0,24.0,,,0.0,,57.0,30.0,81.0,0.0,0.0,77.0,93.02,60.980000000000004,,,280.0,290.0,,,,,67.0,72.0,,,-9999.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,7,11,,,139.0,142.0,102.0,172.0,28.0,,,0.0,,61.0,36.0,84.0,0.0,0.0,,87.98,59.0,,,280.0,280.0,,,,,63.0,72.0,,,999.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,
2015,7,14,,,150.0,71.0,37.0,178.0,23.0,,,0.0,,66.0,44.0,86.0,0.0,0.0,,87.08000000000001,62.059999999999995,,,320.0,320.0,,,,,54.0,67.0,,,9999.0,,,,,,,1.0,,,,,,,,,,,,,,,
2015,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,,
2015,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,,
2015,7,17,,,122.0,10135.0,10098.0,156.0,25.0,,,0.0,,61.0,51.0,70.0,0.0,0.0,69.25999999999999,73.04,64.94,,,250.0,230.0,,,,,67.0,81.0,,,-9999.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,7,19,,,133.0,156.0,119.0,167.0,30.0,,,,,60.0,34.0,84.0,0.0,0.0,,82.94,64.04,,,320.0,320.0,,,,,76.0,103.0,,,1.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,7,22,,,117.0,159.0,122.0,156.0,42.0,,,0.0,,56.0,27.0,78.0,0.0,0.0,,84.02,59.0,,,310.0,310.0,,,,,94.0,107.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
2015,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,,
2015,7,25,,,111.0,10203.0,10163.0,150.0,38.0,,,0.0,,56.0,35.0,75.0,0.0,0.0,68.9,80.06,60.980000000000004,,,310.0,310.0,,,,,89.0,107.0,,,-9999.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,7,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,7,27,,,100.0,163.0,122.0,150.0,39.0,,,0.0,,50.0,25.0,84.0,0.0,0.0,,87.98,57.92,,,320.0,320.0,,,,,89.0,116.0,,,999.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,7,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,7,30,,,133.0,149.0,112.0,183.0,25.0,,,0.0,,48.0,21.0,76.0,0.0,0.0,,96.98,64.04,,,260.0,250.0,,,,,81.0,103.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
2015,8,1,,,100.0,10125.0,10085.0,167.0,34.0,,,0.0,,38.0,19.0,63.0,0.0,0.0,80.06,98.06,62.059999999999995,,,320.0,310.0,,,,,76.0,98.0,,,-9999.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,8,3,,,133.0,125.0,85.0,172.0,15.0,,,,,54.0,44.0,68.0,0.0,0.0,,80.06,66.92,,,160.0,150.0,,,,,54.0,63.0,,,999.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,8,6,,,111.0,159.0,122.0,150.0,38.0,,,0.0,,57.0,32.0,81.0,0.0,0.0,,82.94,59.0,,,300.0,320.0,,,,,81.0,103.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
2015,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,,
2015,8,9,,,122.0,10179.0,10142.0,156.0,32.0,,,0.0,,62.0,39.0,87.0,0.0,0.0,66.56,78.98,55.94,,,310.0,290.0,,,,,76.0,103.0,,,-9999.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,8,11,,,122.0,125.0,88.0,161.0,35.0,,,0.0,,57.0,24.0,84.0,0.0,0.0,,87.08000000000001,59.0,,,310.0,320.0,,,,,76.0,98.0,,,999.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,8,14,,,133.0,139.0,102.0,172.0,26.0,,,0.0,,56.0,29.0,80.0,0.0,0.0,,86.0,60.980000000000004,,,260.0,250.0,,,,,67.0,81.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
2015,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,,
2015,8,17,,,150.0,10119.0,10081.0,183.0,26.0,,,0.0,,59.0,32.0,87.0,0.0,0.0,73.22,91.03999999999999,62.959999999999994,,,280.0,330.0,,,,,54.0,72.0,,,-9999.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,8,19,,,156.0,142.0,105.0,189.0,24.0,,,0.0,,56.0,34.0,76.0,0.0,0.0,,91.03999999999999,66.02,,,180.0,180.0,,,,,67.0,81.0,,,999.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,8,22,,,144.0,186.0,152.0,167.0,36.0,,,30.0,,72.0,57.0,81.0,0.0,0.0,,73.94,64.04,,,220.0,240.0,,,,,81.0,121.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
2015,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,,
2015,8,25,,,117.0,10207.0,10169.0,156.0,37.0,,,0.0,,58.0,33.0,90.0,0.0,0.0,68.0,82.94,55.94,,,320.0,310.0,,,,,94.0,116.0,,,-9999.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,8,27,,,111.0,169.0,129.0,161.0,31.0,,,0.0,,50.0,24.0,81.0,0.0,0.0,,89.06,60.08,,,320.0,310.0,,,,,81.0,107.0,,,999.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,8,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,8,30,,,133.0,112.0,75.0,178.0,27.0,,,0.0,,51.0,22.0,87.0,0.0,0.0,,96.98,62.059999999999995,,,310.0,320.0,,,,,98.0,130.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,8,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
2015,9,1,,,128.0,10119.0,10081.0,156.0,35.0,,,15.0,,67.0,45.0,97.0,0.0,0.0,68.18,75.92,57.92,,,270.0,260.0,,,,,81.0,103.0,,,1.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,9,3,,,111.0,132.0,95.0,139.0,20.0,,,13.0,,69.0,35.0,96.0,0.0,0.0,,73.04,57.92,,,310.0,320.0,,,,,76.0,98.0,,,1.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,
2015,9,6,,,89.0,152.0,112.0,111.0,32.0,,,0.0,,72.0,40.0,97.0,0.0,0.0,,69.98,48.92,,,300.0,300.0,,,,,72.0,89.0,,,1.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,
2015,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,,
2015,9,9,,,111.0,10210.0,10169.0,122.0,24.0,,,18.0,,89.0,77.0,93.0,0.0,0.0,56.66,60.08,48.92,,,110.0,110.0,,,,,54.0,54.0,,,1.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,9,11,,,117.0,220.0,179.0,144.0,15.0,,,0.0,,72.0,40.0,100.0,0.0,0.0,,75.02,53.06,,,310.0,340.0,,,,,40.0,54.0,,,999.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,9,14,,,144.0,166.0,129.0,167.0,24.0,,,0.0,,70.0,31.0,93.0,0.0,0.0,,82.94,60.980000000000004,,,310.0,320.0,,,,,58.0,85.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
2015,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,,
2015,9,17,,,139.0,10142.0,10102.0,178.0,22.0,,,0.0,,57.0,28.0,90.0,0.0,0.0,73.22,93.91999999999999,57.92,,,280.0,280.0,,,,,58.0,67.0,,,-9999.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,,,,
2015,9,19,,,144.0,146.0,108.0,178.0,25.0,,,0.0,,62.0,32.0,84.0,0.0,0.0,,89.96000000000001,62.959999999999994,,,320.0,320.0,,,,,67.0,98.0,,,999.0,,,,,,,999.0,,,,,,,,,,,,,,,
2015,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,
2015,9,22,,,89.0,105.0,64.0,111.0,14.0,,,8.0,,72.0,58.0,84.0,0.0,0.0,,60.980000000000004,53.06,,,320.0,310.0,,,,,54.0,58.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
2015,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,,
2015,9,25,,,89.0,10102.0,10064.0,122.0,36.0,,,0.0,,60.0,38.0,87.0,0.0,0.0,60.08,71.06,53.06,,,170.0,180.0,,,,,72.0,98.0,,,-9999.0,,,,,,,-9999.0,,,,,,,,,,,,,,,
2015,9,27,,,133.0,156.0,119.0,144.0,28.0,,,168.0,,88.0,70.0,97.0,0.0,0.0,,68.0,55.94,,,120.0,160.0,,,,,67.0,85.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
2015,9,30,,,117.0,173.0,135.0,144.0,13.0,,,0.0,,68.0,40.0,90.0,0.0,0.0,,78.98,51.98,,,320.0,320.0,,,,,40.0,49.0,,,9999.0,,,,,,,9999.0,,,,,,,,,,,,,,,
2015,9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,,,,
2015,10,1,,,111.0,10166.0,10129.0,133.0,19.0,,,0.0,,77.0,41.0,97.0,0.0,0.0,59.36,75.92,50.0,,,300.0,300.0,,,,,54.0,67.0,,,1.0,1.0,-9999.0,,,,,1.0,,,,,,,,,,,,,,,
2015,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,
2015,10,3,,,106.0,217.0,179.0,122.0,13.0,,,5.0,,77.0,60.0,93.0,0.0,0.0,,62.959999999999994,50.0,,,320.0,340.0,,,,,63.0,85.0,,,1.0,999.0,999.0,,,,,1.0,,,,,,,,,,,,,,,
2015,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,,,,,,,,,,,,
2015,10,6,,,89.0,112.0,71.0,128.0,23.0,,,0.0,,59.0,26.0,89.0,0.0,0.0,,80.96,48.92,,,280.0,70.0,,,,,67.0,76.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,,,,,
2015,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,,,,,,,,,
2015,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,,,,,,,,,,,,
2015,10,9,,,100.0,10166.0,10129.0,139.0,29.0,,,0.0,,59.0,36.0,76.0,0.0,0.0,65.84,77.0,53.96,,,220.0,250.0,,,,,67.0,81.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,,,,,,,,,,
2015,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,-9.0,,,,,,,,,,,,,,,
2015,10,11,,,144.0,203.0,163.0,156.0,13.0,,,18.0,,87.0,75.0,96.0,0.0,0.0,,66.02,60.08,,,90.0,100.0,,,,,40.0,45.0,,,1.0,999.0,999.0,,,,,999.0,,,,,,,,,,,,,,,
2015,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,
2015,10,14,,,139.0,152.0,115.0,150.0,23.0,,,,,80.0,57.0,100.0,0.0,0.0,,71.06,53.96,,,100.0,110.0,,,,,72.0,85.0,,,1.0,9999.0,9999.0,,,,,9999.0,,,,,,,,,,,,,,,
2015,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,
