YEAR,MONTH,DAY,TMAX,TMIN,PRCP,SNOW,SNWD,TAVG
2000,4,18,32.0,32.0,,,,
2000,4,19,73.94,35.06,0.0,,,55.04
2000,4,20,,,0.0,,,
2000,4,22,78.08,33.08,0.0,,,55.94
2000,4,23,32.0,,0.0,,,
2000,4,24,,,,,,
2000,4,25,64.04,23.0,0.0,,,44.06
2000,4,26,32.0,32.0,0.0,,,
2000,4,27,77.0,37.04,0.0,,,57.02
2000,4,28,,,0.0,,,
2000,4,29,,,,,,
2000,4,30,55.94,37.94,28.0,,,46.94
2000,4,31,,,0.0,,,
2000,5,1,64.04,35.96,0.0,,,50.0
2000,5,2,32.0,32.0,0.0,,,
2000,5,3,75.02,42.08,0.0,,,59.0
2000,5,4,,,0.0,,,
2000,5,6,87.08000000000001,50.0,0.0,,,69.08
2000,5,7,,,0.0,,,
2000,5,8,,,,,,
2000,5,9,80.06,44.96,0.0,,,62.959999999999994
2000,5,10,32.0,32.0,0.0,,,
2000,5,11,82.94,48.02,,,,66.02
2000,5,12,,32.0,,,,
2000,5,14,69.98,33.98,0.0,,,51.98
2000,5,15,,32.0,0.0,,,
2000,5,16,,,,,,
2000,5,17,66.92,37.94,0.0,,,53.06
2000,5,18,32.0,32.0,,,,
2000,5,19,55.94,28.04,,,,42.08
2000,5,20,,,0.0,,,
2000,5,22,69.98,35.96,0.0,,,53.06
2000,5,23,,32.0,0.0,,,
2000,5,24,,,,,,
2000,5,25,87.98,46.94,0.0,,,68.0
2000,5,26,32.0,32.0,0.0,,,
2000,5,27,64.04,37.94,450.0,,,51.08
2000,5,28,,,,,,
2000,5,30,66.02,39.02,0.0,,,53.06
2000,5,31,,32.0,0.0,,,
2000,6,1,69.98,42.98,0.0,,,57.02
2000,6,2,32.0,32.0,0.0,,,
2000,6,3,77.0,44.96,0.0,,,60.98
2000,6,4,,,0.0,,,
2000,6,6,73.94,50.0,0.0,,,62.059999999999995
2000,6,7,,32.0,0.0,,,
2000,6,8,,,,,,
2000,6,9,93.02,50.0,0.0,,,71.96
2000,6,10,32.0,32.0,0.0,,,
2000,6,11,93.92,62.959999999999994,0.0,,,78.98
2000,6,12,,,0.0,,,
2000,6,14,91.04,55.94,0.0,,,73.94
2000,6,15,,32.0,0.0,,,
2000,6,16,,,,,,
2000,6,17,84.91999999999999,51.98,0.0,,,69.08
2000,6,18,32.0,32.0,,,,
2000,6,19,91.94,55.04,0.0,,,73.94
2000,6,20,,,0.0,,,
2000,6,22,80.96,42.08,0.0,,,62.059999999999995
2000,6,23,,,0.0,,,
2000,6,24,,,,,,
2000,6,25,53.96,44.06,38.0,,,48.92
2000,6,26,32.0,32.0,0.0,,,
2000,6,27,62.959999999999994,42.98,61.0,,,53.06
2000,6,28,,,0.0,,,
2000,6,29,,,,,,
2000,6,30,84.02,55.04,,,,69.98
2000,6,31,,32.0,0.0,,,
2000,7,1,91.94,60.08,0.0,,,75.92
2000,7,2,32.0,32.0,,,,
2000,7,3,95.0,57.92,,,,77.0
2000,7,4,,,0.0,,,
2000,7,6,96.08,64.04,0.0,,,80.06
2000,7,7,,,0.0,,,
2000,7,8,,,,,,
2000,7,9,100.94,62.959999999999994,0.0,,,82.04
2000,7,10,32.0,32.0,0.0,,,
2000,7,11,98.06,66.02,18.0,,,82.04
2000,7,12,,,0.0,,,
2000,7,13,,,,,,
2000,7,14,91.04,64.94,3.0,,,78.08
2000,7,15,,,0.0,,,
2000,7,16,,,,,,
2000,7,17,93.92,60.08,0.0,,,77.0
2000,7,18,32.0,32.0,,,,
2000,7,19,91.04,60.08,36.0,,,75.92
2000,7,20,,,,,,
2000,7,22,98.06,57.92,0.0,,,78.08
2000,7,23,,,0.0,,,
2000,7,24,,,,,,
2000,7,25,80.96,60.98,135.0,,,73.94
2000,7,26,32.0,32.0,0.0,,,
2000,7,27,77.0,60.08,43.0,,,69.08
2000,7,28,,,0.0,,,
2000,7,30,91.04,57.02,0.0,,,73.94
2000,7,31,,,0.0,,,
2000,8,1,96.98,66.92,0.0,,,82.04
2000,8,2,32.0,32.0,0.0,,,
2000,8,3,96.08,64.04,0.0,,,80.06
2000,8,4,,,,,,
2000,8,6,89.96000000000001,60.08,,,,75.02
2000,8,7,,,0.0,,,
2000,8,8,,,,,,
2000,8,9,91.04,55.94,0.0,,,73.94
2000,8,10,32.0,32.0,0.0,,,
2000,8,11,96.98,66.02,0.0,,,82.04
2000,8,12,,,0.0,,,
2000,8,14,98.06,60.98,0.0,,,80.06
2000,8,15,,,0.0,,,
2000,8,16,,,,,,
2000,8,17,96.98,62.959999999999994,0.0,,,80.06
2000,8,18,32.0,32.0,0.0,,,
2000,8,19,84.91999999999999,64.94,,,,75.02
2000,8,20,,,0.0,,,
2000,8,22,98.06,60.08,0.0,,,78.98
2000,8,23,,,0.0,,,
2000,8,24,,,,,,
2000,8,25,91.94,62.059999999999995,66.0,,,77.0
2000,8,26,32.0,32.0,0.0,,,
2000,8,27,78.08,57.92,368.0,,,68.0
2000,8,28,,,0.0,,,
2000,8,30,87.08000000000001,60.98,0.0,,,73.94
2000,8,31,,,0.0,,,
2000,9,1,80.96,55.04,10.0,,,68.0
2000,9,2,32.0,32.0,0.0,,,
2000,9,3,82.04,53.96,0.0,,,68.0
2000,9,4,,,0.0,,,
2000,9,5,,,,,,
2000,9,6,91.04,53.96,8.0,,,73.04
2000,9,7,,,0.0,,,
2000,9,8,,,,,,
2000,9,9,89.06,55.94,0.0,,,73.04
2000,9,10,32.0,32.0,0.0,,,
2000,9,11,80.06,48.92,0.0,,,64.94
2000,9,12,,,0.0,,,
2000,9,14,86.0,53.06,0.0,,,69.98
2000,9,15,,,0.0,,,
2000,9,16,,,,,,
2000,9,17,80.06,50.0,0.0,,,64.94
2000,9,18,32.0,32.0,0.0,,,
2000,9,19,86.0,51.08,0.0,,,69.08
2000,9,20,,,0.0,,,
2000,9,22,86.0,51.98,0.0,,,69.08
2000,9,23,,,0.0,,,
2000,9,24,,,,,,
2000,9,25,95.0,62.959999999999994,0.0,,,78.98
2000,9,26,32.0,32.0,0.0,,,
2000,9,27,95.0,62.059999999999995,0.0,,,78.98
2000,9,28,,,0.0,,,
2000,9,29,,,,,,
2000,9,30,78.08,44.96,64.0,,,62.059999999999995
2000,9,31,,32.0,0.0,,,
2000,10,1,82.94,55.94,0.0,,,69.98
2000,10,2,32.0,32.0,0.0,,,
2000,10,3,80.96,39.02,0.0,,,60.08
2000,10,4,,,0.0,,,
2000,10,5,,,,,,
2000,10,6,66.92,44.06,,,,55.94
2000,10,7,32.0,32.0,0.0,,,
2000,10,8,,,,,,
2000,10,9,35.06,30.02,10.0,,,33.08
2000,10,10,32.0,32.0,0.0,,,
2000,10,11,42.08,33.08,0.0,,,37.94
2000,10,12,,32.0,0.0,,,
2000,10,14,64.94,30.92,0.0,,,48.02
2000,10,15,,32.0,0.0,,,
2000,10,16,,,,,,
2000,10,17,80.06,39.92,0.0,,,60.08
2000,10,18,32.0,32.0,0.0,,,
2000,10,19,71.96,37.94,0.0,,,55.04
2000,10,20,,32.0,0.0,,,
2000,10,22,60.08,28.94,0.0,,,44.96
2000,10,23,,,0.0,,,
2000,10,24,,,,,,
2000,10,25,66.02,35.96,0.0,,,51.08
2000,10,26,32.0,32.0,0.0,,,
2000,10,27,69.08,37.04,0.0,,,53.06
2000,10,28,,,0.0,,,
2000,10,29,,,,,,
2000,10,30,75.02,46.94,0.0,,,60.98
2000,10,31,,32.0,0.0,,,
2000,11,1,53.06,28.04,0.0,,-9999.0,41.0
2000,11,2,32.0,32.0,0.0,,-9.0,
2000,11,3,46.04,32.0,,,999.0,39.02
2000,11,4,,,0.0,,-999.0,
2000,11,6,64.04,19.94,0.0,,9999.0,42.08
2000,11,7,32.0,,,,-99.0,
2000,11,8,,,,,99.0,
2000,11,9,30.92,10.94,0.0,,-9999.0,21.02
2000,11,10,32.0,,,,-9.0,
2000,11,11,33.08,53.96,0.0,,999.0,21.92
2000,11,12,,,0.0,,-999.0,
2000,11,14,42.08,23.0,0.0,,9999.0,33.08
2000,11,15,32.0,,0.0,,-99.0,
2000,11,16,,,,,99.0,
2000,11,17,24.08,1.0400000000000027,41.0,,-9999.0,12.920000000000002
2000,11,18,32.0,,0.0,,,
2000,11,19,21.02,62.059999999999995,0.0,,,51.98
2000,11,20,,,0.0,,,
2000,11,21,,,,,,
2000,11,22,30.92,8.059999999999999,0.0,,25.0,19.94
2000,11,23,32.0,,0.0,,,
2000,11,24,,,,,,
2000,11,25,28.94,6.979999999999997,0.0,,-9999.0,17.96
2000,11,26,32.0,,0.0,,-9.0,
2000,11,27,28.94,55.94,3.0,,999.0,19.04
2000,11,28,,,0.0,,-999.0,
2000,11,30,39.92,15.979999999999997,0.0,,9999.0,28.04
2000,11,31,32.0,,0.0,,-99.0,
2000,12,1,39.92,17.96,0.0,,-9999.0,28.94
2000,12,2,32.0,32.0,0.0,,-9.0,
2000,12,3,51.98,15.979999999999997,0.0,,999.0,33.98
2000,12,4,,,0.0,,-999.0,
2000,12,6,39.92,21.02,0.0,,9999.0,30.92
2000,12,7,32.0,,0.0,,-99.0,
2000,12,8,,,,,99.0,
2000,12,9,51.98,12.920000000000002,0.0,,-9999.0,33.08
2000,12,10,32.0,32.0,0.0,,-9.0,
2000,12,11,55.94,30.02,0.0,,999.0,42.98
2000,12,12,,,0.0,,-999.0,
2000,12,14,55.04,26.06,0.0,,9999.0,41.0
2000,12,15,32.0,,0.0,,-99.0,
2000,12,16,,,,,99.0,
2000,12,17,10.94,-2.019999999999996,3.0,,76.0,5.0
2000,12,18,32.0,,0.0,,,
2000,12,19,19.04,64.94,,,999.0,55.04
2000,12,20,,,0.0,,2.0,
2000,12,22,48.92,12.020000000000003,0.0,,25.0,30.92
2000,12,23,32.0,,0.0,,,
2000,12,24,,,,,99.0,
2000,12,25,37.04,8.059999999999999,0.0,,-9999.0,23.0
2000,12,26,32.0,32.0,,,-9.0,
2000,12,27,57.92,24.08,0.0,,999.0,41.0
2000,12,28,,,0.0,,-999.0,
2000,12,30,55.94,21.92,0.0,,9999.0,39.02
2000,12,31,32.0,,0.0,,-99.0,
2001,1,1,35.06,12.920000000000002,0.0,,-9999.0,24.08
2001,1,2,32.0,32.0,,,-9.0,
2001,1,3,39.92,17.06,0.0,,999.0,28.94
2001,1,4,,,0.0,,-999.0,
2001,1,6,66.02,30.02,0.0,,9999.0,48.02
2001,1,7,,,0.0,,-99.0,
2001,1,8,,,,,99.0,
2001,1,9,51.98,26.96,0.0,,-9999.0,39.92
2001,1,10,32.0,32.0,0.0,,-9.0,
2001,1,11,39.02,17.96,,,999.0,28.94
2001,1,12,,,0.0,,-999.0,
2001,1,14,55.94,24.98,0.0,,9999.0,41.0
2001,1,15,,,0.0,,-99.0,
2001,1,16,,,,,99.0,
2001,1,17,53.06,17.06,0.0,,-9999.0,35.06
2001,1,18,32.0,32.0,0.0,,-9.0,
2001,1,19,60.08,26.96,0.0,,999.0,44.06
2001,1,20,,,0.0,,-999.0,
2001,1,22,39.92,12.920000000000002,0.0,,9999.0,26.96
2001,1,23,32.0,,0.0,,-99.0,
2001,1,24,,,,,99.0,
2001,1,25,23.0,3.919999999999998,48.0,,25.0,14.0
2001,1,26,32.0,,0.0,,,
2001,1,27,26.06,60.08,0.0,,,15.079999999999998
2001,1,28,,,0.0,,,
2001,1,30,35.06,10.04,0.0,,25.0,23.0
2001,1,31,32.0,,0.0,,,
2001,2,1,37.04,8.059999999999999,0.0,,102.0,23.0
2001,2,2,32.0,32.0,0.0,,,
2001,2,3,42.98,19.94,0.0,,,32.0
2001,2,4,,,0.0,,,
2001,2,6,46.04,15.079999999999998,0.0,,9999.0,30.92
2001,2,7,,,0.0,,-99.0,
2001,2,8,,,,,99.0,
2001,2,9,39.92,24.08,0.0,,-9999.0,32.0
2001,2,10,32.0,32.0,,,-9.0,
2001,2,11,30.02,19.94,18.0,,999.0,24.98
2001,2,12,,,,,-999.0,
2001,2,13,,,,,9.0,
2001,2,14,19.04,-14.980000000000004,5.0,,127.0,1.9400000000000048
2001,2,15,,,0.0,,,
2001,2,16,,,,,,
2001,2,17,44.06,6.979999999999997,0.0,,102.0,26.06
2001,2,18,32.0,32.0,0.0,,,
2001,2,19,42.98,19.04,0.0,,,30.92
2001,2,20,,,,,,
2001,2,21,,,,,9.0,
2001,2,22,17.06,5.0,33.0,,51.0,10.94
2001,2,23,32.0,,0.0,,,
2001,2,24,,,,,,
2001,2,25,26.96,17.96,0.0,,-9999.0,23.0
2001,2,26,32.0,32.0,,,-9.0,
2001,2,27,48.02,19.94,,,999.0,33.98
2001,2,28,,,0.0,,-999.0,
2001,2,30,48.92,32.0,0.0,,9999.0,41.0
2001,2,31,32.0,,0.0,,-99.0,
2001,3,1,51.98,30.02,0.0,,-9999.0,41.0
2001,3,2,32.0,32.0,0.0,,-9.0,
2001,3,3,50.0,24.08,0.0,,999.0,37.04
2001,3,4,,,0.0,,-999.0,
2001,3,6,51.08,24.98,0.0,,9999.0,37.94
2001,3,7,,,0.0,,-99.0,
2001,3,8,,,,,99.0,
2001,3,9,55.94,35.96,0.0,,-9999.0,46.04
2001,3,10,32.0,32.0,0.0,,-9.0,
2001,3,11,57.92,35.06,,,999.0,46.94
2001,3,12,,,0.0,,-999.0,
2001,3,13,,,,,,
2001,3,14,62.959999999999994,35.96,,,9999.0,50.0
2001,3,15,32.0,,0.0,,-99.0,
2001,3,16,,,,,99.0,
2001,3,17,28.94,21.02,25.0,,51.0,24.98
2001,3,18,32.0,32.0,0.0,,,
2001,3,19,48.92,15.979999999999997,0.0,,,33.08
2001,3,20,,,0.0,,,
2001,3,21,,,,,,
2001,3,22,53.06,30.92,0.0,,9999.0,42.08
2001,3,23,32.0,,0.0,,-99.0,
2001,3,24,,,,,99.0,
2001,3,25,46.04,19.04,0.0,,-9999.0,33.08
2001,3,26,32.0,32.0,0.0,,-9.0,
2001,3,27,37.04,26.96,10.0,,999.0,32.0
2001,3,28,,,0.0,,-999.0,
2001,3,30,60.08,28.94,0.0,,9999.0,44.96
2001,3,31,,32.0,0.0,,-99.0,
2001,4,1,69.98,30.92,0.0,,-9999.0,51.08
2001,4,2,32.0,32.0,0.0,,-9.0,
2001,4,3,71.06,35.96,0.0,,999.0,53.96
2001,4,4,,,0.0,,-999.0,
2001,4,5,,,,,,
2001,4,6,57.02,42.98,0.0,,9999.0,50.0
2001,4,7,,32.0,0.0,,-99.0,
2001,4,8,,,,,99.0,
2001,4,9,66.02,39.92,43.0,,-9999.0,53.06
2001,4,10,32.0,32.0,0.0,,-9.0,
2001,4,11,64.94,37.04,0.0,,999.0,51.08
2001,4,12,,32.0,0.0,,-999.0,
2001,4,14,64.94,32.0,0.0,,9999.0,48.92
2001,4,15,32.0,32.0,0.0,,-99.0,
2001,4,16,,,,,99.0,
2001,4,17,41.0,32.0,86.0,,127.0,37.04
2001,4,18,32.0,32.0,0.0,,,
2001,4,19,46.94,30.02,0.0,,,39.02
2001,4,20,,,0.0,,,
2001,4,22,59.0,32.0,0.0,,9999.0,46.04
2001,4,23,,,0.0,,-99.0,
2001,4,24,,,,,99.0,
2001,4,25,42.08,28.04,0.0,,-9999.0,35.06
2001,4,26,32.0,32.0,0.0,,-9.0,
2001,4,27,64.04,28.04,0.0,,999.0,46.04
2001,4,28,,,0.0,,-999.0,
2001,4,30,77.0,51.08,0.0,,9999.0,64.04
2001,4,31,,32.0,0.0,,-99.0,
2001,5,1,84.02,48.92,0.0,,,66.92
2001,5,2,32.0,32.0,0.0,,,
2001,5,3,48.92,32.0,56.0,,,41.0
2001,5,4,,32.0,,,,
2001,5,5,,,,,,
2001,5,6,39.92,32.0,208.0,,,35.96
2001,5,7,32.0,32.0,,,,
2001,5,8,,,,,,
2001,5,9,57.92,39.92,3.0,,,48.92
2001,5,10,32.0,32.0,0.0,,,
2001,5,11,62.059999999999995,37.04,0.0,,,50.0
2001,5,12,,,0.0,,,
2001,5,13,,,,,,
2001,5,14,80.06,48.92,0.0,,,64.94
2001,5,15,,,0.0,,,
2001,5,16,,,,,,
2001,5,17,71.06,46.04,0.0,,,59.0
2001,5,18,32.0,32.0,,,,
2001,5,19,80.96,51.08,0.0,,,66.02
2001,5,20,,,0.0,,,
2001,5,21,,,,,,
2001,5,22,80.96,51.98,25.0,,,66.92
2001,5,23,,,0.0,,,
2001,5,24,,,,,,
2001,5,25,78.08,60.08,0.0,,,69.08
2001,5,26,32.0,32.0,0.0,,,
2001,5,27,64.94,46.94,36.0,,,55.94
2001,5,28,,,0.0,,,
2001,5,30,62.959999999999994,50.0,5.0,,,57.02
2001,5,31,,32.0,0.0,,,
2001,6,1,78.98,50.0,0.0,,,64.94
2001,6,2,32.0,32.0,0.0,,,
2001,6,3,89.06,50.0,0.0,,,69.98
2001,6,4,,,,,,
2001,6,6,66.02,46.94,8.0,,,57.02
2001,6,7,,32.0,0.0,,,
2001,6,8,,,,,,
2001,6,9,80.06,48.92,0.0,,,64.94
2001,6,10,32.0,32.0,0.0,,,
2001,6,11,77.0,53.96,5.0,,,66.02
2001,6,12,,,0.0,,,
2001,6,13,,,,,,
2001,6,14,87.98,55.94,,,,71.96
2001,6,15,,,0.0,,,
2001,6,16,,,,,,
2001,6,17,93.02,60.98,0.0,,,77.0
2001,6,18,32.0,32.0,0.0,,,
2001,6,19,89.96000000000001,53.96,0.0,,,71.96
2001,6,20,,,,,,
2001,6,22,64.94,41.0,0.0,,,53.06
2001,6,23,,32.0,0.0,,,
2001,6,24,,,,,,
2001,6,25,87.98,48.02,0.0,,,68.0
2001,6,26,32.0,32.0,0.0,,,
2001,6,27,91.94,53.96,0.0,,,73.04
2001,6,28,,,0.0,,,
2001,6,29,,,,,,
2001,6,30,71.96,53.96,3.0,,,62.959999999999994
2001,6,31,,,0.0,,,
2001,7,1,100.94,66.02,0.0,,,84.02
2001,7,2,32.0,32.0,,,,
2001,7,3,96.98,68.0,0.0,,,82.94
2001,7,4,,,,,,
2001,7,6,96.08,60.08,0.0,,,78.08
2001,7,7,,,0.0,,,
2001,7,8,,,,,,
2001,7,9,96.08,64.94,257.0,,,80.96
2001,7,10,32.0,32.0,0.0,,,
2001,7,11,89.96000000000001,62.059999999999995,46.0,,,75.92
2001,7,12,,,,,,
2001,7,14,87.98,60.98,0.0,,,75.02
2001,7,15,,,0.0,,,
2001,7,16,,,,,,
2001,7,17,89.06,60.08,33.0,,,75.02
2001,7,18,32.0,32.0,0.0,,,
2001,7,19,84.91999999999999,62.959999999999994,3.0,,,73.94
2001,7,20,,,,,,
2001,7,21,,,,,,
2001,7,22,82.94,59.0,,,,71.06
2001,7,23,,,0.0,,,
2001,7,24,,,,,,
2001,7,25,91.04,60.98,0.0,,,75.92
2001,7,26,32.0,32.0,0.0,,,
2001,7,27,89.06,60.98,0.0,,,75.02
2001,7,28,,,,,,
2001,7,30,91.04,64.04,0.0,,,78.08
2001,7,31,,,0.0,,,
2001,8,1,87.08000000000001,62.959999999999994,51.0,,,75.02
2001,8,2,32.0,32.0,0.0,,,
2001,8,3,87.98,62.059999999999995,3.0,,,75.02
2001,8,4,,,0.0,,,
2001,8,6,89.96000000000001,64.04,0.0,,,77.0
2001,8,7,,,0.0,,,
2001,8,8,,,,,,
2001,8,9,93.02,66.02,10.0,,,75.02
2001,8,10,32.0,32.0,0.0,,,
2001,8,11,93.02,60.98,0.0,,,77.0
2001,8,12,,,0.0,,,
2001,8,13,,,,,,
2001,8,14,66.92,55.04,3.0,,,60.98
2001,8,15,,,0.0,,,
2001,8,16,,,,,,
2001,8,17,87.08000000000001,55.04,0.0,,,71.06
2001,8,18,32.0,32.0,0.0,,,
2001,8,19,87.98,59.0,0.0,,,73.94
2001,8,20,,,,,,
2001,8,22,77.0,62.059999999999995,,,,69.98
2001,8,23,,,0.0,,,
2001,8,24,,,,,,
2001,8,25,80.06,53.96,3.0,,,66.92
2001,8,26,32.0,32.0,0.0,,,
2001,8,27,84.02,50.0,0.0,,,66.92
2001,8,28,,,0.0,,,
2001,8,29,,,,,,
2001,8,30,95.0,66.02,0.0,,,80.96
2001,8,31,,,0.0,,,
2001,9,1,87.08000000000001,59.0,0.0,,,73.04
2001,9,2,32.0,32.0,,,,
2001,9,3,91.04,62.959999999999994,0.0,,,77.0
2001,9,4,,,0.0,,,
2001,9,6,91.04,59.0,0.0,,,75.02
2001,9,7,,,0.0,,,
2001,9,8,,,,,,
2001,9,9,87.98,55.94,0.0,,,71.96
2001,9,10,32.0,32.0,,,,
2001,9,11,69.08,41.0,38.0,,,55.04
2001,9,12,,,,,,
2001,9,14,71.96,39.92,0.0,,,55.94
2001,9,15,,32.0,0.0,,,
2001,9,16,,,,,,
2001,9,17,87.08000000000001,53.96,0.0,,,71.06
2001,9,18,32.0,32.0,0.0,,,
2001,9,19,87.08000000000001,55.94,0.0,,,71.96
2001,9,20,,,0.0,,,
2001,9,22,80.96,51.08,8.0,,,66.02
2001,9,23,,,0.0,,,
2001,9,24,,,,,,
2001,9,25,80.96,53.96,0.0,,,68.0
2001,9,26,32.0,32.0,,,,
2001,9,27,68.0,50.0,28.0,,,59.0
2001,9,28,,,0.0,,,
2001,9,30,82.04,53.06,0.0,,,68.0
2001,9,31,,,0.0,,,
2001,10,1,82.04,50.0,0.0,,,66.02
2001,10,2,32.0,32.0,0.0,,,
2001,10,3,84.02,53.96,0.0,,,69.08
2001,10,4,,,0.0,,,
2001,10,5,,,,,,
2001,10,6,57.92,33.08,13.0,,,46.04
2001,10,7,32.0,,0.0,,,
2001,10,8,,,,,,
2001,10,9,73.04,30.92,0.0,,,51.98
2001,10,10,32.0,32.0,0.0,,,
2001,10,11,77.0,50.0,0.0,,,64.04
2001,10,12,,,0.0,,,
2001,10,13,,,,,,
2001,10,14,64.04,33.98,,,,48.92
2001,10,15,,,0.0,,,
2001,10,16,,,,,,
2001,10,17,64.94,33.08,0.0,,,48.92
2001,10,18,32.0,32.0,0.0,,,
2001,10,19,51.08,33.08,0.0,,,42.08
2001,10,20,,,0.0,,,
2001,10,22,66.02,30.92,0.0,,,48.92
2001,10,23,32.0,,0.0,,,
2001,10,24,,,,,,
2001,10,25,73.04,30.02,0.0,,,51.98
2001,10,26,32.0,32.0,0.0,,,
2001,10,27,75.92,48.92,0.0,,,62.959999999999994
2001,10,28,,,0.0,,,
2001,10,30,69.98,35.96,0.0,,,53.06
2001,10,31,,32.0,0.0,,,
2001,11,1,62.959999999999994,33.98,0.0,,-9999.0,48.92
2001,11,2,32.0,32.0,0.0,,-9.0,
2001,11,3,62.959999999999994,30.92,0.0,,999.0,46.94
2001,11,4,,,0.0,,-999.0,
2001,11,6,71.96,35.06,0.0,,9999.0,53.96
2001,11,7,,32.0,0.0,,-99.0,
2001,11,8,,,,,99.0,
2001,11,9,69.08,46.04,0.0,,-9999.0,57.92
2001,11,10,32.0,32.0,0.0,,-9.0,
2001,11,11,69.08,30.92,41.0,,999.0,50.0
2001,11,12,,,,,5.0,
2001,11,14,60.98,30.92,0.0,,9999.0,46.04
2001,11,15,,,0.0,,-99.0,
2001,11,16,,,,,99.0,
2001,11,17,62.959999999999994,30.02,0.0,,-9999.0,46.94
2001,11,18,32.0,32.0,0.0,,-9.0,
2001,11,19,64.94,41.0,0.0,,999.0,53.06
2001,11,20,,,0.0,,-999.0,
2001,11,21,,,,,,
2001,11,22,62.059999999999995,33.08,0.0,,9999.0,48.02
2001,11,23,,32.0,0.0,,-99.0,
2001,11,24,,,,,99.0,
2001,11,25,64.94,37.94,0.0,,-9999.0,51.98
2001,11,26,32.0,32.0,0.0,,-9.0,
2001,11,27,62.959999999999994,32.0,0.0,,999.0,48.02
2001,11,28,,,0.0,,-999.0,
2001,11,29,,,,,,
2001,11,30,51.08,19.94,,,9999.0,35.96
2001,11,31,,,0.0,,-99.0,
2001,12,1,42.08,19.04,0.0,,-9999.0,30.92
2001,12,2,32.0,32.0,0.0,,-9.0,
2001,12,3,46.94,26.96,0.0,,999.0,37.04
2001,12,4,,,0.0,,-999.0,
2001,12,6,48.92,28.94,0.0,,9999.0,39.02
2001,12,7,32.0,,0.0,,-99.0,
2001,12,8,,,,,99.0,
2001,12,9,55.04,33.08,0.0,,-9999.0,44.06
2001,12,10,32.0,32.0,0.0,,-9.0,
2001,12,11,42.08,19.94,,,999.0,30.92
2001,12,12,,,0.0,,-999.0,
2001,12,14,57.02,26.06,0.0,,9999.0,42.08
2001,12,15,32.0,,0.0,,-99.0,
2001,12,16,,,,,99.0,
2001,12,17,44.96,17.96,0.0,,-9999.0,32.0
2001,12,18,32.0,,0.0,,-9.0,
2001,12,19,26.96,55.04,10.0,,999.0,17.96
2001,12,20,,,0.0,,-999.0,
2001,12,22,51.98,28.04,0.0,,9999.0,39.92
2001,12,23,32.0,,0.0,,-99.0,
2001,12,24,,,,,99.0,
2001,12,25,37.04,8.96,0.0,,51.0,23.0
2001,12,26,32.0,32.0,,,,
2001,12,27,53.06,28.94,0.0,,,41.0
2001,12,28,,,0.0,,,
2001,12,30,50.0,19.94,0.0,,9999.0,35.06
2001,12,31,32.0,,0.0,,-99.0,
2002,1,1,24.08,8.96,0.0,,-9999.0,17.06
2002,1,2,32.0,,,,-9.0,
2002,1,3,35.06,64.04,0.0,,999.0,17.96
2002,1,4,,,0.0,,-999.0,
2002,1,5,,,,,,
2002,1,6,35.96,24.08,,,9999.0,30.02
2002,1,7,32.0,,0.0,,-99.0,
2002,1,8,,,,,99.0,
2002,1,9,42.08,15.979999999999997,0.0,,-9999.0,28.94
2002,1,10,32.0,32.0,0.0,,-9.0,
2002,1,11,60.08,28.04,0.0,,999.0,44.06
2002,1,12,,,0.0,,-999.0,
2002,1,13,,,,,,
2002,1,14,59.0,30.02,,,9999.0,44.96
2002,1,15,32.0,,0.0,,,
2002,1,16,,,,,,
2002,1,17,50.0,26.96,0.0,,25.0,39.02
2002,1,18,32.0,32.0,0.0,,,
2002,1,19,48.02,19.04,0.0,,999.0,33.98
2002,1,20,,,0.0,,-999.0,
2002,1,22,37.94,15.079999999999998,0.0,,9999.0,26.96
2002,1,23,32.0,,0.0,,-99.0,
2002,1,24,,,,,99.0,
2002,1,25,28.94,15.079999999999998,0.0,,-9999.0,21.92
2002,1,26,32.0,,,,-9.0,
2002,1,27,28.04,51.98,0.0,,999.0,19.94
2002,1,28,,,0.0,,-999.0,
2002,1,30,42.98,6.080000000000002,0.0,,9999.0,24.98
2002,1,31,32.0,,0.0,,-99.0,
2002,2,1,42.08,10.94,0.0,,-9999.0,26.96
2002,2,2,32.0,32.0,0.0,,-9.0,
2002,2,3,41.0,15.979999999999997,0.0,,999.0,28.94
2002,2,4,,,0.0,,-999.0,
2002,2,6,46.04,17.96,0.0,,9999.0,32.0
2002,2,7,32.0,,0.0,,-99.0,
2002,2,8,,,,,99.0,
2002,2,9,50.0,15.079999999999998,0.0,,-9999.0,33.08
2002,2,10,32.0,32.0,0.0,,-9.0,
2002,2,11,57.02,24.08,0.0,,999.0,41.0
2002,2,12,,,0.0,,-999.0,
2002,2,13,,,,,,
2002,2,14,32.0,21.02,,,9999.0,26.96
2002,2,15,32.0,,0.0,,-99.0,
2002,2,16,,,,,99.0,
2002,2,17,62.959999999999994,24.08,0.0,,-9999.0,44.06
2002,2,18,32.0,32.0,0.0,,-9.0,
2002,2,19,33.98,15.979999999999997,0.0,,999.0,24.98
2002,2,20,,,0.0,,-999.0,
2002,2,21,,,,,,
2002,2,22,46.94,19.94,10.0,,9999.0,33.98
2002,2,23,,,0.0,,-99.0,
2002,2,24,,,,,99.0,
2002,2,25,60.98,26.96,0.0,,-9999.0,37.94
2002,2,26,32.0,32.0,0.0,,-9.0,
2002,2,27,62.959999999999994,30.02,0.0,,999.0,46.94
